Enable succeeded: 
[stdout]

2026/06/30 12:46:22.832, 26.06, 0, 15253, 40
2026/06/30 12:46:23.862, 25.99, 0, 15253, 40
2026/06/30 12:46:24.892, 25.92, 0, 15253, 40
2026/06/30 12:46:25.922, 25.99, 0, 15253, 40
2026/06/30 12:46:26.951, 25.99, 0, 15253, 40
2026/06/30 12:46:27.980, 25.97, 0, 15253, 40
2026/06/30 12:46:29.009, 26.00, 0, 15253, 40
2026/06/30 12:46:30.039, 26.06, 0, 15253, 40
2026/06/30 12:46:31.069, 25.99, 0, 15253, 40
2026/06/30 12:46:32.098, 25.99, 0, 15253, 40
2026/06/30 12:46:33.128, 25.99, 0, 15253, 40
2026/06/30 12:46:34.157, 26.00, 0, 15253, 40
2026/06/30 12:46:35.187, 26.00, 0, 15253, 40
2026/06/30 12:46:36.216, 25.99, 0, 15253, 40
2026/06/30 12:46:37.245, 25.99, 0, 15253, 40
2026/06/30 12:46:38.274, 26.00, 0, 15253, 40
2026/06/30 12:46:39.301, 26.00, 0, 15253, 40
2026/06/30 12:46:40.330, 26.00, 0, 15253, 40
2026/06/30 12:46:41.358, 26.02, 0, 15253, 40
2026/06/30 12:46:42.388, 25.99, 0, 15253, 40
2026/06/30 12:46:43.418, 26.00, 0, 15253, 40
2026/06/30 12:46:44.447, 26.02, 0, 15253, 40
2026/06/30 12:46:45.477, 26.10, 0, 15253, 40
2026/06/30 12:46:46.507, 26.00, 0, 15253, 40
2026/06/30 12:46:47.536, 25.96, 0, 15253, 40
2026/06/30 12:46:48.566, 25.95, 0, 15253, 40
2026/06/30 12:46:49.595, 25.99, 0, 15253, 40
2026/06/30 12:46:50.625, 25.99, 0, 15253, 40
2026/06/30 12:46:51.655, 25.99, 0, 15253, 40
2026/06/30 12:46:52.684, 26.00, 0, 15253, 40
2026/06/30 12:46:53.715, 26.00, 0, 15253, 40
2026/06/30 12:46:54.745, 26.06, 0, 15253, 40
2026/06/30 12:46:55.774, 25.99, 0, 15253, 40
2026/06/30 12:46:56.804, 25.99, 0, 15253, 40
2026/06/30 12:46:57.833, 26.00, 0, 15253, 40
2026/06/30 12:46:58.863, 26.00, 0, 15253, 40
2026/06/30 12:46:59.892, 26.00, 0, 15253, 40
2026/06/30 12:47:00.923, 25.99, 0, 15253, 40
2026/06/30 12:47:01.953, 25.99, 0, 15253, 40
2026/06/30 12:47:02.983, 25.99, 0, 15253, 40
2026/06/30 12:47:04.012, 25.96, 0, 15253, 40
2026/06/30 12:47:05.042, 26.00, 0, 15253, 40
2026/06/30 12:47:06.071, 26.00, 0, 15253, 40
2026/06/30 12:47:07.101, 26.00, 0, 15253, 40
2026/06/30 12:47:08.130, 26.00, 0, 15253, 40
2026/06/30 12:47:09.159, 26.00, 0, 15253, 40
2026/06/30 12:47:10.189, 25.99, 0, 15253, 40
2026/06/30 12:47:11.218, 26.00, 0, 15253, 40
2026/06/30 12:47:12.248, 26.00, 0, 15253, 40
2026/06/30 12:47:13.278, 26.00, 0, 15253, 40
2026/06/30 12:47:14.307, 26.00, 0, 15253, 40
2026/06/30 12:47:15.337, 26.00, 0, 15253, 40
2026/06/30 12:47:16.366, 26.10, 0, 15253, 40
2026/06/30 12:47:17.396, 26.00, 0, 15253, 40
2026/06/30 12:47:18.425, 26.00, 0, 15253, 40
2026/06/30 12:47:19.455, 26.00, 0, 15253, 40
2026/06/30 12:47:20.485, 26.00, 0, 15253, 40
2026/06/30 12:47:21.514, 26.00, 0, 15253, 40
2026/06/30 12:47:22.545, 26.10, 0, 15253, 40
2026/06/30 12:47:23.574, 26.00, 0, 15253, 40
2026/06/30 12:47:24.604, 26.10, 0, 15253, 40
2026/06/30 12:47:25.633, 26.00, 0, 15253, 40
2026/06/30 12:47:26.664, 26.02, 0, 15253, 40
2026/06/30 12:47:27.694, 26.10, 0, 15253, 40
2026/06/30 12:47:28.724, 26.10, 0, 15253, 40
2026/06/30 12:47:29.753, 26.00, 0, 15253, 40
2026/06/30 12:47:30.783, 26.10, 0, 15253, 40
2026/06/30 12:47:31.812, 26.09, 0, 15253, 40
2026/06/30 12:47:32.842, 26.09, 0, 15253, 40
2026/06/30 12:47:33.872, 25.99, 0, 15253, 40
2026/06/30 12:47:34.901, 26.00, 0, 15253, 40
2026/06/30 12:47:35.931, 25.99, 0, 15253, 40
2026/06/30 12:47:36.960, 25.99, 0, 15253, 40
2026/06/30 12:47:37.990, 26.07, 0, 15253, 40
2026/06/30 12:47:39.020, 26.00, 0, 15253, 40
2026/06/30 12:47:40.050, 26.00, 0, 15253, 40
2026/06/30 12:47:41.080, 25.99, 0, 15253, 40
2026/06/30 12:47:42.109, 25.99, 0, 15253, 40
2026/06/30 12:47:43.140, 25.99, 0, 15253, 40
2026/06/30 12:47:44.170, 25.99, 0, 15253, 40
2026/06/30 12:47:45.199, 26.02, 0, 15253, 40
2026/06/30 12:47:46.230, 25.99, 0, 15253, 40
2026/06/30 12:47:47.259, 26.09, 0, 15253, 40
2026/06/30 12:47:48.289, 25.99, 0, 15253, 40
2026/06/30 12:47:49.320, 25.99, 0, 15253, 40
2026/06/30 12:47:50.350, 26.00, 0, 15253, 40
2026/06/30 12:47:51.380, 26.06, 0, 15253, 40
2026/06/30 12:47:52.409, 25.99, 0, 15253, 40
2026/06/30 12:47:53.439, 26.00, 0, 15253, 40
2026/06/30 12:47:54.468, 26.07, 0, 15253, 40
2026/06/30 12:47:55.500, 26.00, 0, 15253, 40

[stderr]

