Enable succeeded: 
[stdout]

2026/06/30 12:00:52.077, 26.28, 0, 15253, 44
2026/06/30 12:00:53.104, 26.30, 0, 15253, 44
2026/06/30 12:00:54.129, 26.28, 0, 15253, 44
2026/06/30 12:00:55.156, 26.36, 0, 15253, 44
2026/06/30 12:00:56.183, 26.27, 0, 15253, 44
2026/06/30 12:00:57.208, 26.36, 0, 15253, 44
2026/06/30 12:00:58.234, 26.28, 0, 15253, 44
2026/06/30 12:00:59.260, 26.27, 0, 15253, 44
2026/06/30 12:01:00.286, 26.28, 0, 15253, 44
2026/06/30 12:01:01.311, 26.38, 0, 15253, 44
2026/06/30 12:01:02.336, 26.28, 0, 15253, 44
2026/06/30 12:01:03.361, 26.27, 0, 15253, 44
2026/06/30 12:01:04.386, 26.27, 0, 15253, 44
2026/06/30 12:01:05.410, 26.25, 0, 15253, 44
2026/06/30 12:01:06.435, 26.28, 0, 15253, 44
2026/06/30 12:01:07.459, 26.30, 0, 15253, 44
2026/06/30 12:01:08.484, 26.27, 0, 15253, 44
2026/06/30 12:01:09.510, 26.27, 0, 15253, 44
2026/06/30 12:01:10.535, 26.30, 0, 15253, 44
2026/06/30 12:01:11.560, 26.30, 0, 15253, 44
2026/06/30 12:01:12.585, 26.28, 0, 15253, 44
2026/06/30 12:01:13.610, 26.38, 0, 15253, 44
2026/06/30 12:01:14.635, 26.28, 0, 15253, 44
2026/06/30 12:01:15.659, 26.28, 0, 15253, 44
2026/06/30 12:01:16.684, 26.30, 0, 15253, 44
2026/06/30 12:01:17.709, 26.38, 0, 15253, 44
2026/06/30 12:01:18.735, 26.35, 0, 15253, 44
2026/06/30 12:01:19.759, 26.27, 0, 15253, 44
2026/06/30 12:01:20.784, 26.30, 0, 15253, 44
2026/06/30 12:01:21.808, 26.30, 0, 15253, 44
2026/06/30 12:01:22.833, 26.28, 0, 15253, 44
2026/06/30 12:01:23.858, 26.27, 0, 15253, 44
2026/06/30 12:01:24.883, 26.30, 0, 15253, 44
2026/06/30 12:01:25.907, 26.30, 0, 15253, 44
2026/06/30 12:01:26.931, 26.30, 0, 15253, 44
2026/06/30 12:01:27.956, 26.30, 0, 15253, 44
2026/06/30 12:01:28.980, 26.30, 0, 15253, 44
2026/06/30 12:01:30.005, 26.30, 0, 15253, 44
2026/06/30 12:01:31.030, 26.30, 0, 15253, 44
2026/06/30 12:01:32.054, 26.30, 0, 15253, 44
2026/06/30 12:01:33.079, 26.30, 0, 15253, 44
2026/06/30 12:01:34.103, 26.30, 0, 15253, 44
2026/06/30 12:01:35.128, 26.35, 0, 15253, 44
2026/06/30 12:01:36.153, 26.27, 0, 15253, 44
2026/06/30 12:01:37.179, 26.30, 0, 15253, 44
2026/06/30 12:01:38.204, 26.34, 0, 15253, 44
2026/06/30 12:01:39.228, 26.27, 0, 15253, 44
2026/06/30 12:01:40.253, 26.30, 0, 15253, 44
2026/06/30 12:01:41.278, 26.36, 0, 15253, 44
2026/06/30 12:01:42.302, 26.28, 0, 15253, 44
2026/06/30 12:01:43.327, 26.25, 0, 15253, 44
2026/06/30 12:01:44.351, 26.30, 0, 15253, 44
2026/06/30 12:01:45.376, 26.28, 0, 15253, 44
2026/06/30 12:01:46.400, 26.30, 0, 15253, 44
2026/06/30 12:01:47.424, 26.30, 0, 15253, 44
2026/06/30 12:01:48.449, 26.30, 0, 15253, 44
2026/06/30 12:01:49.473, 26.30, 0, 15253, 44
2026/06/30 12:01:50.498, 26.38, 0, 15253, 44
2026/06/30 12:01:51.522, 26.27, 0, 15253, 44
2026/06/30 12:01:52.547, 26.30, 0, 15253, 44
2026/06/30 12:01:53.572, 26.30, 0, 15253, 44
2026/06/30 12:01:54.596, 26.30, 0, 15253, 44
2026/06/30 12:01:55.623, 26.30, 0, 15253, 44
2026/06/30 12:01:56.647, 26.28, 0, 15253, 44
2026/06/30 12:01:57.671, 26.30, 0, 15253, 44
2026/06/30 12:01:58.695, 26.30, 0, 15253, 44
2026/06/30 12:01:59.720, 26.30, 0, 15253, 44
2026/06/30 12:02:00.745, 26.30, 0, 15253, 44
2026/06/30 12:02:01.769, 26.25, 0, 15253, 44
2026/06/30 12:02:02.794, 26.27, 0, 15253, 44
2026/06/30 12:02:03.818, 26.30, 0, 15253, 44
2026/06/30 12:02:04.843, 26.39, 0, 15253, 44
2026/06/30 12:02:05.867, 26.30, 0, 15253, 44
2026/06/30 12:02:06.893, 26.27, 0, 15253, 44
2026/06/30 12:02:07.918, 26.28, 0, 15253, 44
2026/06/30 12:02:08.943, 26.28, 0, 15253, 44
2026/06/30 12:02:09.967, 26.30, 0, 15253, 44
2026/06/30 12:02:10.992, 26.25, 0, 15253, 44
2026/06/30 12:02:12.016, 26.27, 0, 15253, 44
2026/06/30 12:02:13.040, 26.30, 0, 15253, 44
2026/06/30 12:02:14.065, 26.30, 0, 15253, 44
2026/06/30 12:02:15.089, 26.30, 0, 15253, 44
2026/06/30 12:02:16.114, 26.30, 0, 15253, 44
2026/06/30 12:02:17.139, 26.28, 0, 15253, 44
2026/06/30 12:02:18.163, 26.24, 0, 15253, 44
2026/06/30 12:02:19.188, 26.28, 0, 15253, 44
2026/06/30 12:02:20.214, 26.28, 0, 15253, 44
2026/06/30 12:02:21.239, 26.28, 0, 15253, 44
2026/06/30 12:02:22.264, 26.28, 0, 15253, 44
2026/06/30 12:02:23.288, 26.30, 0, 15253, 44
2026/06/30 12:02:24.315, 26.30, 0, 15253, 44

[stderr]

